raw_index,message_type,is_sender,message,sticker_path,CreateTime,unix_seconds,time_gap,message_id,sticker_id,sticker_caption,sticker_quality_score,sticker_needs_review,normalized_text,sticker_resolved
9618,text,1,吃,,2023-04-09 09:39:24+00:00,1681033164,16.0,msg_00009618,,,,,吃,True
9619,text,0,不去,,2023-04-09 09:46:35+00:00,1681033595,431.0,msg_00009619,,,,,不去,True
9620,text,1,确定不去吗？,,2023-04-09 09:46:50+00:00,1681033610,15.0,msg_00009620,,,,,确定不去吗？,True
9621,text,0,？,,2023-04-09 09:47:40+00:00,1681033660,50.0,msg_00009621,,,,,？,True
9622,text,1,行叭,,2023-04-09 09:47:52+00:00,1681033672,12.0,msg_00009622,,,,,行叭,True
9623,text,1,你晚上都干了些啥啊,,2023-04-09 15:06:33+00:00,1681052793,19121.0,msg_00009623,,,,,你晚上都干了些啥啊,True
9624,text,0,想你,,2023-04-09 15:07:53+00:00,1681052873,80.0,msg_00009624,,,,,想你,True
9625,sticker,0,[表情包],../emojis/441b3d217d8f399417538b2de286c9ac.png,2023-04-09 15:07:54+00:00,1681052874,1.0,msg_00009625,sticker_000112,[表情包:惊讶的海绵宝宝表情包],1.0,False,[表情包:惊讶的海绵宝宝表情包],True
9626,text,1,想了一晚上[色],,2023-04-09 15:08:12+00:00,1681052892,18.0,msg_00009626,,,,,想了一晚上[色],True
9627,text,0,想你是不是还活着,,2023-04-09 15:09:20+00:00,1681052960,68.0,msg_00009627,,,,,想你是不是还活着,True
9628,sticker,0,[表情包],../emojis/5e332d881392cf1f02dd21298aee6e94.png,2023-04-09 15:09:21+00:00,1681052961,1.0,msg_00009628,sticker_000108,[表情包:惊讶的猫/表情包],1.0,False,[表情包:惊讶的猫/表情包],True
9629,text,1,还活着呢,,2023-04-09 15:09:38+00:00,1681052978,17.0,msg_00009629,,,,,还活着呢,True
9630,text,1,一晚七八次那种,,2023-04-09 15:09:45+00:00,1681052985,7.0,msg_00009630,,,,,一晚七八次那种,True
9631,text,0,真虚,,2023-04-09 15:10:02+00:00,1681053002,17.0,msg_00009631,,,,,真虚,True
9632,text,1,生龙活虎的活着,,2023-04-09 15:10:02+00:00,1681053002,0.0,msg_00009632,,,,,生龙活虎的活着,True
9633,sticker,1,[表情包],../emojis/0c203e4b6b446eb3d9d8c51b4936c6ea.png,2023-04-09 15:10:05+00:00,1681053005,3.0,msg_00009633,sticker_000075,[表情包:困惑的小猪表情包],1.0,False,[表情包:困惑的小猪表情包],True
9634,text,0,像是死了,,2023-04-09 15:10:24+00:00,1681053024,19.0,msg_00009634,,,,,像是死了,True
9635,sticker,0,[表情包],../emojis/4bbeb3adff4af68e52249563e82cb02a.gif,2023-04-09 15:10:25+00:00,1681053025,1.0,msg_00009635,sticker_000104,[表情包:惊讶的青蛙/困惑的表情],1.0,False,[表情包:惊讶的青蛙/困惑的表情],True
9636,text,1,力竭而死[吃瓜],,2023-04-09 15:10:48+00:00,1681053048,23.0,msg_00009636,,,,,力竭而死[吃瓜],True
9637,text,0,😅,,2023-04-09 15:11:35+00:00,1681053095,47.0,msg_00009637,,,,,😅,True
9638,text,1,现在能抢票了嘛,,2023-04-09 15:12:31+00:00,1681053151,56.0,msg_00009638,,,,,现在能抢票了嘛,True
9639,text,0,14号,,2023-04-09 15:13:20+00:00,1681053200,49.0,msg_00009639,,,,,14号,True
9640,text,0,哦对想起来了,,2023-04-09 15:13:30+00:00,1681053210,10.0,msg_00009640,,,,,哦对想起来了,True
9641,text,0,那个酒店补了差价,,2023-04-09 15:13:49+00:00,1681053229,19.0,msg_00009641,,,,,那个酒店补了差价,True
9642,text,1,啥意思,,2023-04-09 15:13:53+00:00,1681053233,4.0,msg_00009642,,,,,啥意思,True
9643,text,0,[转账] ￥20.00,,2023-04-09 15:13:58+00:00,1681053238,5.0,msg_00009643,,,,,[转账] ￥20.00,True
9644,text,1,补啥差价,,2023-04-09 15:14:07+00:00,1681053247,9.0,msg_00009644,,,,,补啥差价,True
9645,text,0,就是我今天一看降价了,,2023-04-09 15:14:23+00:00,1681053263,16.0,msg_00009645,,,,,就是我今天一看降价了,True
9646,text,1,它着还能给你退钱的嘛,,2023-04-09 15:15:00+00:00,1681053300,37.0,msg_00009646,,,,,它着还能给你退钱的嘛,True
9647,text,1,[破涕为笑],,2023-04-09 15:15:02+00:00,1681053302,2.0,msg_00009647,,,,,[破涕为笑],True
9648,text,0,对呀，我也没想到[吃瓜],,2023-04-09 15:15:27+00:00,1681053327,25.0,msg_00009648,,,,,对呀，我也没想到[吃瓜],True
9649,text,1,行得嘞,,2023-04-09 15:16:14+00:00,1681053374,47.0,msg_00009649,,,,,行得嘞,True
9650,text,1,[转账收款] ￥20.00,,2023-04-09 15:16:22+00:00,1681053382,8.0,msg_00009650,,,,,[转账收款] ￥20.00,True
9651,text,1,你在床上嘛？,,2023-04-09 15:17:58+00:00,1681053478,96.0,msg_00009651,,,,,你在床上嘛？,True
9652,text,0,对呀,,2023-04-09 15:18:06+00:00,1681053486,8.0,msg_00009652,,,,,对呀,True
9653,text,1,带个耳机小点声说话,,2023-04-09 15:19:04+00:00,1681053544,58.0,msg_00009653,,,,,带个耳机小点声说话,True
9654,text,1,啊算了算了,,2023-04-09 15:19:19+00:00,1681053559,15.0,msg_00009654,,,,,啊算了算了,True
9655,text,1,我先去洗漱了,,2023-04-09 15:19:24+00:00,1681053564,5.0,msg_00009655,,,,,我先去洗漱了,True
9656,text,0,我都洗漱完了[吃瓜],,2023-04-09 15:19:53+00:00,1681053593,29.0,msg_00009656,,,,,我都洗漱完了[吃瓜],True
9657,text,1,快女,,2023-04-09 15:20:07+00:00,1681053607,14.0,msg_00009657,,,,,快女,True
9658,text,0,😅,,2023-04-09 15:20:17+00:00,1681053617,10.0,msg_00009658,,,,,😅,True
9659,text,1,外加小虚,,2023-04-09 15:20:17+00:00,1681053617,0.0,msg_00009659,,,,,外加小虚,True
9660,text,0,别太荒谬,,2023-04-09 15:20:24+00:00,1681053624,7.0,msg_00009660,,,,,别太荒谬,True
9661,text,0,你才虚,,2023-04-09 15:20:31+00:00,1681053631,7.0,msg_00009661,,,,,你才虚,True
9662,text,0,诶或许你都不知道今天有什么特殊的,,2023-04-09 15:25:40+00:00,1681053940,309.0,msg_00009662,,,,,诶或许你都不知道今天有什么特殊的,True
9663,sticker,0,[表情包],../emojis/f2a5bec9176a82dc03e9f35820a82598.gif,2023-04-09 15:25:41+00:00,1681053941,1.0,msg_00009663,sticker_000081,[表情包:卡通人物捂嘴哭泣，表达悲伤和委屈],1.0,False,[表情包:卡通人物捂嘴哭泣，表达悲伤和委屈],True
9664,text,1,？,,2023-04-09 15:29:26+00:00,1681054166,225.0,msg_00009664,,,,,？,True
9665,text,1,有啥特殊的？,,2023-04-09 15:29:36+00:00,1681054176,10.0,msg_00009665,,,,,有啥特殊的？,True
9666,text,1,细说,,2023-04-09 15:29:49+00:00,1681054189,13.0,msg_00009666,,,,,细说,True
9667,text,0,一个月了嘿嘿,,2023-04-09 15:30:27+00:00,1681054227,38.0,msg_00009667,,,,,一个月了嘿嘿,True
9668,text,1,哇,,2023-04-09 15:31:02+00:00,1681054262,35.0,msg_00009668,,,,,哇,True
9669,text,1,多谢彩云女士提醒,,2023-04-09 15:31:10+00:00,1681054270,8.0,msg_00009669,,,,,多谢彩云女士提醒,True
9670,text,1,我练练,,2023-04-09 15:31:14+00:00,1681054274,4.0,msg_00009670,,,,,我练练,True
9671,text,1,哑铃,,2023-04-09 15:31:17+00:00,1681054277,3.0,msg_00009671,,,,,哑铃,True
9672,text,0,好,,2023-04-09 15:31:49+00:00,1681054309,32.0,msg_00009672,,,,,好,True
9673,text,0,我要睡了,,2023-04-09 15:31:52+00:00,1681054312,3.0,msg_00009673,,,,,我要睡了,True
9674,text,0,晚安晚安,,2023-04-09 15:31:54+00:00,1681054314,2.0,msg_00009674,,,,,晚安晚安,True
9675,text,1,晚安宝宝,,2023-04-09 15:32:04+00:00,1681054324,10.0,msg_00009675,,,,,晚安宝宝,True
9676,text,1,宝宝要上课了嘛？,,2023-04-09 23:58:32+00:00,1681084712,30388.0,msg_00009676,,,,,宝宝要上课了嘛？,True
9677,text,0,我困的要灵魂出窍了,,2023-04-10 00:54:24+00:00,1681088064,3352.0,msg_00009677,,,,,我困的要灵魂出窍了,True
9679,text,1,直接动手,,2023-04-10 01:20:30+00:00,1681089630,6.0,msg_00009679,,,,,直接动手,True
9680,text,1,诶,,2023-04-10 01:20:31+00:00,1681089631,1.0,msg_00009680,,,,,诶,True
9681,text,0,动手好啊,,2023-04-10 01:39:05+00:00,1681090745,1114.0,msg_00009681,,,,,动手好啊,True
9682,text,0,不会犯困,,2023-04-10 01:39:13+00:00,1681090753,8.0,msg_00009682,,,,,不会犯困,True
9683,text,1,摆了,,2023-04-10 02:29:45+00:00,1681093785,3032.0,msg_00009683,,,,,摆了,True
9684,text,1,有点燥,,2023-04-10 02:29:59+00:00,1681093799,14.0,msg_00009684,,,,,有点燥,True
9685,text,0,燥？,,2023-04-10 03:28:43+00:00,1681097323,3524.0,msg_00009685,,,,,燥？,True
9686,text,1,弄了半天,,2023-04-10 03:29:25+00:00,1681097365,42.0,msg_00009686,,,,,弄了半天,True
9687,text,1,一块板,,2023-04-10 03:29:27+00:00,1681097367,2.0,msg_00009687,,,,,一块板,True
9688,text,0,这是啥呀,,2023-04-10 03:29:46+00:00,1681097386,19.0,msg_00009688,,,,,这是啥呀,True
9689,text,1,就电路板,,2023-04-10 03:30:29+00:00,1681097429,43.0,msg_00009689,,,,,就电路板,True
9690,text,0,外面的天好黄,,2023-04-10 06:47:05+00:00,1681109225,11796.0,msg_00009690,,,,,外面的天好黄,True
9691,text,0,会不会一股沙子味,,2023-04-10 06:47:18+00:00,1681109238,13.0,msg_00009691,,,,,会不会一股沙子味,True
9692,sticker,0,[表情包],../emojis/5e332d881392cf1f02dd21298aee6e94.png,2023-04-10 06:47:20+00:00,1681109240,2.0,msg_00009692,sticker_000108,[表情包:惊讶的猫/表情包],1.0,False,[表情包:惊讶的猫/表情包],True
9693,text,1,确实,,2023-04-10 06:47:30+00:00,1681109250,10.0,msg_00009693,,,,,确实,True
9694,text,1,风好大,,2023-04-10 06:47:36+00:00,1681109256,6.0,msg_00009694,,,,,风好大,True
9695,text,1,而且黄色的,,2023-04-10 06:47:41+00:00,1681109261,5.0,msg_00009695,,,,,而且黄色的,True
9696,text,0,我在21b待了一天还没出去,,2023-04-10 06:48:16+00:00,1681109296,35.0,msg_00009696,,,,,我在21b待了一天还没出去,True
9697,text,1,饭都不吃了？,,2023-04-10 06:53:23+00:00,1681109603,307.0,msg_00009697,,,,,饭都不吃了？,True
9698,text,1,我先弄了晚点说叭,,2023-04-10 06:53:34+00:00,1681109614,11.0,msg_00009698,,,,,我先弄了晚点说叭,True
9700,text,0,wc下小雨了,,2023-04-10 07:16:57+00:00,1681111017,20.0,msg_00009700,,,,,wc下小雨了,True
9701,text,1,我没带伞,,2023-04-10 07:17:24+00:00,1681111044,27.0,msg_00009701,,,,,我没带伞,True
9702,text,1,看来得淋回去了,,2023-04-10 07:17:33+00:00,1681111053,9.0,msg_00009702,,,,,看来得淋回去了,True
9703,text,0,我还在路上走哈哈哈,,2023-04-10 07:17:40+00:00,1681111060,7.0,msg_00009703,,,,,我还在路上走哈哈哈,True
9704,text,0,很小,,2023-04-10 07:17:47+00:00,1681111067,7.0,msg_00009704,,,,,很小,True
9705,text,1,OK得嘞,,2023-04-10 07:17:54+00:00,1681111074,7.0,msg_00009705,,,,,OK得嘞,True
9706,text,0,"""李彩云"" 撤回了一条消息",,2023-04-10 07:18:12+00:00,1681111092,18.0,msg_00009706,,,,,"""李彩云"" 撤回了一条消息",True
9707,text,0,在下,,2023-04-10 07:19:36+00:00,1681111176,84.0,msg_00009707,,,,,在下,True
9708,text,0,好脏的雨,,2023-04-10 07:23:28+00:00,1681111408,232.0,msg_00009708,,,,,好脏的雨,True
9709,text,0,我衣服都被风吹脏了,,2023-04-10 07:23:46+00:00,1681111426,18.0,msg_00009709,,,,,我衣服都被风吹脏了,True
9710,text,1,像shi一样,,2023-04-10 07:24:00+00:00,1681111440,14.0,msg_00009710,,,,,像shi一样,True
9711,text,1,[裂开],,2023-04-10 07:24:06+00:00,1681111446,6.0,msg_00009711,,,,,[裂开],True
9712,text,0,好脏,,2023-04-10 07:24:50+00:00,1681111490,44.0,msg_00009712,,,,,好脏,True
9713,sticker,0,[表情包],../emojis/5e332d881392cf1f02dd21298aee6e94.png,2023-04-10 07:25:09+00:00,1681111509,19.0,msg_00009713,sticker_000108,[表情包:惊讶的猫/表情包],1.0,False,[表情包:惊讶的猫/表情包],True
9714,text,1,在干啥呢？,,2023-04-10 11:26:45+00:00,1681126005,14496.0,msg_00009714,,,,,在干啥呢？,True
9715,text,1,不会还在想我吧[破涕为笑],,2023-04-10 11:26:53+00:00,1681126013,8.0,msg_00009715,,,,,不会还在想我吧[破涕为笑],True
9716,sticker,1,[表情包],../emojis/6d76bcb4ed6a6ff549aaa9177044cebe.png,2023-04-10 11:26:56+00:00,1681126016,3.0,msg_00009716,sticker_000069,[表情包:惊讶的熊猫头表情包，可能在表达对某事的惊讶或困惑。],1.0,False,[表情包:惊讶的熊猫头表情包，可能在表达对某事的惊讶或困惑。],True
9717,text,0,在宿舍学习,,2023-04-10 11:30:56+00:00,1681126256,240.0,msg_00009717,,,,,在宿舍学习,True
9718,sticker,0,[表情包],../emojis/5e332d881392cf1f02dd21298aee6e94.png,2023-04-10 11:30:57+00:00,1681126257,1.0,msg_00009718,sticker_000108,[表情包:惊讶的猫/表情包],1.0,False,[表情包:惊讶的猫/表情包],True
9719,text,1,我也,,2023-04-10 11:31:20+00:00,1681126280,23.0,msg_00009719,,,,,我也,True
9720,text,0,嘿嘿豪华单人间,,2023-04-10 11:32:20+00:00,1681126340,60.0,msg_00009720,,,,,嘿嘿豪华单人间,True
9721,sticker,0,[表情包],../emojis/06cc4784efd171c4b335bba257ae59b4.png,2023-04-10 11:32:26+00:00,1681126346,6.0,msg_00009721,sticker_000061,[表情包:机器猫在享受一个安静的时刻],1.0,False,[表情包:机器猫在享受一个安静的时刻],True
9722,text,1,你室友都出去了？,,2023-04-10 11:32:41+00:00,1681126361,15.0,msg_00009722,,,,,你室友都出去了？,True
9723,text,0,对呀,,2023-04-10 11:32:55+00:00,1681126375,14.0,msg_00009723,,,,,对呀,True
9724,text,1,嗯嗯,,2023-04-10 11:33:10+00:00,1681126390,15.0,msg_00009724,,,,,嗯嗯,True
9725,text,1,发个自拍,,2023-04-10 11:33:16+00:00,1681126396,6.0,msg_00009725,,,,,发个自拍,True
9726,text,1,我康康你,,2023-04-10 11:33:19+00:00,1681126399,3.0,msg_00009726,,,,,我康康你,True
9727,text,1,[破涕为笑],,2023-04-10 11:33:43+00:00,1681126423,24.0,msg_00009727,,,,,[破涕为笑],True
9728,text,1,开个小玩笑,,2023-04-10 11:33:57+00:00,1681126437,14.0,msg_00009728,,,,,开个小玩笑,True
9729,text,1,还不说话了[吃瓜],,2023-04-10 11:34:04+00:00,1681126444,7.0,msg_00009729,,,,,还不说话了[吃瓜],True
9730,text,0,没看到,,2023-04-10 11:34:17+00:00,1681126457,13.0,msg_00009730,,,,,没看到,True
9731,text,0,你先,,2023-04-10 11:34:23+00:00,1681126463,6.0,msg_00009731,,,,,你先,True
9732,sticker,0,[表情包],../emojis/f2a5bec9176a82dc03e9f35820a82598.gif,2023-04-10 11:34:34+00:00,1681126474,11.0,msg_00009732,sticker_000081,[表情包:卡通人物捂嘴哭泣，表达悲伤和委屈],1.0,False,[表情包:卡通人物捂嘴哭泣，表达悲伤和委屈],True
9733,text,1,你先,,2023-04-10 11:34:54+00:00,1681126494,20.0,msg_00009733,,,,,你先,True
9734,text,1,我不拍,,2023-04-10 11:34:56+00:00,1681126496,2.0,msg_00009734,,,,,我不拍,True
9735,text,0,白嫖是吧,,2023-04-10 11:35:34+00:00,1681126534,38.0,msg_00009735,,,,,白嫖是吧,True
9736,text,1,一时白嫖一时爽,,2023-04-10 11:35:48+00:00,1681126548,14.0,msg_00009736,,,,,一时白嫖一时爽,True
9737,sticker,1,[表情包],../emojis/6d76bcb4ed6a6ff549aaa9177044cebe.png,2023-04-10 11:35:53+00:00,1681126553,5.0,msg_00009737,sticker_000069,[表情包:惊讶的熊猫头表情包，可能在表达对某事的惊讶或困惑。],1.0,False,[表情包:惊讶的熊猫头表情包，可能在表达对某事的惊讶或困惑。],True
9738,text,0,让我也嫖一下,,2023-04-10 11:36:37+00:00,1681126597,44.0,msg_00009738,,,,,让我也嫖一下,True
9739,sticker,0,[表情包],../emojis/a74ca4749046c809e08ccc40dfaacba3.png,2023-04-10 11:36:38+00:00,1681126598,1.0,msg_00009739,sticker_000016,[表情包:卡通脸上的文字让人感到困惑和尴尬],1.0,False,[表情包:卡通脸上的文字让人感到困惑和尴尬],True
9740,text,1,漏,,2023-04-10 11:36:44+00:00,1681126604,6.0,msg_00009740,,,,,漏,True
9741,text,1,你要学会不去投机[吃瓜],,2023-04-10 11:37:18+00:00,1681126638,34.0,msg_00009741,,,,,你要学会不去投机[吃瓜],True
9742,text,1,一份自拍一份收获,,2023-04-10 11:37:31+00:00,1681126651,13.0,msg_00009742,,,,,一份自拍一份收获,True
9743,sticker,1,[表情包],../emojis/f67efbadb57f883e2dcdd74bfe0043d7.gif,2023-04-10 11:37:40+00:00,1681126660,9.0,msg_00009743,sticker_000012,[表情包:困倦的猫咪在篮子里打盹],1.0,False,[表情包:困倦的猫咪在篮子里打盹],True
9744,text,0,诶有些人啊,,2023-04-10 11:38:02+00:00,1681126682,22.0,msg_00009744,,,,,诶有些人啊,True
9745,text,0,我不好说,,2023-04-10 11:38:05+00:00,1681126685,3.0,msg_00009745,,,,,我不好说,True
9746,text,1,嘿嘿嘿,,2023-04-10 11:38:14+00:00,1681126694,9.0,msg_00009746,,,,,嘿嘿嘿,True
9747,text,1,我就是有些人,,2023-04-10 11:38:20+00:00,1681126700,6.0,msg_00009747,,,,,我就是有些人,True
9748,sticker,1,[表情包],../emojis/a16c7a19552e5f0dd5b5cc75053c6be6.gif,2023-04-10 11:38:24+00:00,1681126704,4.0,msg_00009748,sticker_000060,[表情包:惊讶的表情包角色张大嘴巴说话],1.0,False,[表情包:惊讶的表情包角色张大嘴巴说话],True
9749,text,0,学习吧宝,,2023-04-10 11:39:31+00:00,1681126771,67.0,msg_00009749,,,,,学习吧宝,True
9750,sticker,0,[表情包],../emojis/441b3d217d8f399417538b2de286c9ac.png,2023-04-10 11:39:32+00:00,1681126772,1.0,msg_00009750,sticker_000112,[表情包:惊讶的海绵宝宝表情包],1.0,False,[表情包:惊讶的海绵宝宝表情包],True
9751,text,1,不大碍事,,2023-04-10 11:39:44+00:00,1681126784,12.0,msg_00009751,,,,,不大碍事,True
9752,text,1,我能一份时间干多件事,,2023-04-10 11:40:00+00:00,1681126800,16.0,msg_00009752,,,,,我能一份时间干多件事,True
9753,text,1,效率老高了,,2023-04-10 11:40:05+00:00,1681126805,5.0,msg_00009753,,,,,效率老高了,True
9754,text,0,是是是我知道你很棒,,2023-04-10 11:40:56+00:00,1681126856,51.0,msg_00009754,,,,,是是是我知道你很棒,True
9755,sticker,0,[表情包],../emojis/386a01056ad5770e531bf604d7da885c.png,2023-04-10 11:41:00+00:00,1681126860,4.0,msg_00009755,sticker_000090,[表情包:手握小孔，似乎在思考或寻找答案],0.9,True,[表情包:手握小孔，似乎在思考或寻找答案],True
9756,text,1,还行还行的啦,,2023-04-10 11:41:12+00:00,1681126872,12.0,msg_00009756,,,,,还行还行的啦,True
9757,text,1,可惜没人比你有眼光,,2023-04-10 11:41:23+00:00,1681126883,11.0,msg_00009757,,,,,可惜没人比你有眼光,True
9758,text,1,[吃瓜],,2023-04-10 11:41:26+00:00,1681126886,3.0,msg_00009758,,,,,[吃瓜],True
9759,text,0,说不定呢,,2023-04-10 11:41:49+00:00,1681126909,23.0,msg_00009759,,,,,说不定呢,True
9760,text,0,说不定有小姑娘暗恋你,,2023-04-10 11:41:59+00:00,1681126919,10.0,msg_00009760,,,,,说不定有小姑娘暗恋你,True
9761,sticker,0,[表情包],../emojis/5e332d881392cf1f02dd21298aee6e94.png,2023-04-10 11:42:01+00:00,1681126921,2.0,msg_00009761,sticker_000108,[表情包:惊讶的猫/表情包],1.0,False,[表情包:惊讶的猫/表情包],True
9762,text,1,那可能是我想嫖了[吃瓜],,2023-04-10 11:42:03+00:00,1681126923,2.0,msg_00009762,,,,,那可能是我想嫖了[吃瓜],True
9763,text,0,你嫖nm呢,,2023-04-10 11:42:13+00:00,1681126933,10.0,msg_00009763,,,,,你嫖nm呢,True
9764,text,0,我要攻击你了,,2023-04-10 11:42:19+00:00,1681126939,6.0,msg_00009764,,,,,我要攻击你了,True
